dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
walmart,amazon,D8,openhermes-ft-p2 ∩ openhermes-tf-p2,1035.2942781448364,0.09693454846727423,0.5109170305676856,0.16295264623955433,1.0,vector_based_examples_dict_1,1207,0.24192212096106047,0.08285004142502071
walmart,amazon,D8,openhermes-ft-p2 U openhermes-tf-p2,1034.1149122714996,0.060058309037900874,0.8995633187772926,0.11259907078436732,1.0,vector_based_examples_dict_2,3430,0.460932944606414,0.18833819241982508
walmart,amazon,D8,openhermes-ft-p2 ∩ openhermes-tf-p2,1034.1149122714996,0.08595284872298625,0.7641921397379913,0.1545253863134658,1.0,vector_based_examples_dict_2,2036,0.3443025540275049,0.12573673870333987
walmart,amazon,D8,openhermes-ft-p2 U openhermes-tf-p2,1036.8961369991302,0.07927107061503418,0.759825327510917,0.14356435643564355,1.0,join_examples_dict_1,2195,0.3662870159453303,0.13029612756264236
walmart,amazon,D8,openhermes-ft-p2 ∩ openhermes-tf-p2,1036.8961369991302,0.11713286713286714,0.5851528384279476,0.19519300801165332,1.0,join_examples_dict_1,1144,0.24125874125874125,0.06993006993006994
walmart,amazon,D8,openhermes-ft-p2 U openhermes-tf-p2,1035.7338280677795,0.06597346719254213,0.8034934497816594,0.1219350563286945,1.0,join_examples_dict_2,2789,0.41520258157045536,0.16278235926855503
walmart,amazon,D8,openhermes-ft-p2 ∩ openhermes-tf-p2,1035.7338280677795,0.09505941213258287,0.6637554585152838,0.16630196936542668,1.0,join_examples_dict_2,1599,0.300187617260788,0.11069418386491557
walmart,amazon,D8,zephyr-ft-p2 U zephyr-tf-p2,1355.9531314373016,0.1088139281828074,0.4366812227074236,0.17421602787456447,0.7787616339193382,vector_based_examples_dict_1,919,0.20565832426550598,0.05005440696409141
walmart,amazon,D8,zephyr-ft-p2 ∩ zephyr-tf-p2,1355.9531314373016,0.111328125,0.24890829694323144,0.15384615384615385,0.7787616339193382,vector_based_examples_dict_1,512,0.162109375,0.03125
walmart,amazon,D8,zephyr-ft-p2 U zephyr-tf-p2,3022.9294912815094,0.08363448631905007,0.7074235807860262,0.14958448753462603,0.3676964839710444,vector_based_examples_dict_2,1937,0.34331440371708827,0.11719153329891585
walmart,amazon,D8,zephyr-ft-p2 ∩ zephyr-tf-p2,3022.9294912815094,0.10992616899097621,0.5851528384279476,0.1850828729281768,0.3676964839710444,vector_based_examples_dict_2,1219,0.24446267432321575,0.06726825266611977
walmart,amazon,D8,zephyr-ft-p2 U zephyr-tf-p2,2727.795543193817,0.11191335740072202,0.5414847161572053,0.1854899027673897,0.6963547052740434,join_examples_dict_1,1108,0.22653429602888087,0.058664259927797835
walmart,amazon,D8,zephyr-ft-p2 ∩ zephyr-tf-p2,2727.795543193817,0.1331168831168831,0.35807860262008734,0.1940828402366864,0.6963547052740434,join_examples_dict_1,616,0.1672077922077922,0.032467532467532464
walmart,amazon,D8,zephyr-ft-p2 U zephyr-tf-p2,2854.6022009849553,0.07464664310954064,0.7379912663755459,0.1355796229442439,0.46548603929679416,join_examples_dict_2,2264,0.3674911660777385,0.13692579505300354
walmart,amazon,D8,zephyr-ft-p2 ∩ zephyr-tf-p2,2854.6022009849553,0.10645724258289703,0.5327510917030568,0.17745454545454545,0.46548603929679416,join_examples_dict_2,1146,0.2486910994764398,0.06631762652705062
