dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,830.5521020889282,0.001392757660167131,1.0,0.0027816411682892906,1.0,join_examples_dict_2,2154,0.1713091922005571,0.012070566388115135
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,830.5521020889282,0.0012055455093429777,0.6666666666666666,0.0024067388688327317,1.0,join_examples_dict_2,1659,0.10066305003013863,0.0
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,865.9366850852966,0.0009727626459143969,1.0,0.001943634596695821,1.0,vector_based_examples_dict_1,3084,0.26491569390402075,0.021076523994811934
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,865.9366850852966,0.0013780431786862655,1.0,0.0027522935779816515,1.0,vector_based_examples_dict_1,2177,0.16995865870463941,0.0022967386311437757
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,837.722104549408,0.0012195121951219512,1.0,0.00243605359317905,1.0,vector_based_examples_dict_2,2460,0.18902439024390244,0.006097560975609756
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,837.722104549408,0.0015527950310559005,1.0,0.0031007751937984496,1.0,vector_based_examples_dict_2,1932,0.11438923395445134,0.0005175983436853002
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,861.8938658237457,0.0010997067448680353,1.0,0.0021969974368363236,1.0,join_examples_dict_1,2728,0.21920821114369501,0.007331378299120235
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,861.8938658237457,0.0015321756894790602,1.0,0.0030596634370219276,1.0,join_examples_dict_1,1958,0.12563840653728295,0.0005107252298263534
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,848.9854686260223,0.0012145748987854252,1.0,0.002426202992317024,1.0,join_examples_dict_2,2470,0.1951417004048583,0.006072874493927126
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,848.9854686260223,0.0015814443858724301,1.0,0.003157894736842105,1.0,join_examples_dict_2,1897,0.13178703215603585,0.0010542962572482868
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1693.7778780460358,0.0005640157924421884,0.3333333333333333,0.0011261261261261261,0.5646690518783541,vector_based_examples_dict_1,1773,0.1111111111111111,0.0011280315848843769
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1693.7778780460358,0.0007283321194464676,0.3333333333333333,0.0014534883720930232,0.5646690518783541,vector_based_examples_dict_1,1373,0.06919155134741442,0.0007283321194464676
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1346.8729779720306,0.0005780346820809249,0.3333333333333333,0.001154068090017311,0.6341681574239714,vector_based_examples_dict_2,1730,0.12716763005780346,0.02254335260115607
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1346.8729779720306,0.0,0.0,0.0,0.6341681574239714,vector_based_examples_dict_2,1255,0.0804780876494024,0.002390438247011952
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1783.4971861839294,0.0007473841554559044,0.3333333333333333,0.0014914243102162564,0.5688729874776386,join_examples_dict_1,1338,0.07997010463378176,0.0007473841554559044
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1783.4971861839294,0.0,0.0,0.0,0.5688729874776386,join_examples_dict_1,865,0.03815028901734104,0.0
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1459.221305847168,0.0005844535359438924,0.3333333333333333,0.0011668611435239206,0.6645796064400715,join_examples_dict_2,1711,0.1315020455873758,0.008182349503214495
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1459.221305847168,0.0,0.0,0.0,0.6645796064400715,join_examples_dict_2,1143,0.08398950131233596,0.0
