dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,969.8980138301849,0.29739776951672864,0.8528784648187633,0.4410143329658214,1.0,join_examples_dict_1,1345,0.3070631970260223,0.3100371747211896
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,969.8980138301849,0.3503727369542066,0.7014925373134329,0.46732954545454547,1.0,join_examples_dict_1,939,0.13844515441959532,0.14589989350372737
abt,buy,D2,openhermes-ft-p2 U openhermes-tf-p2,947.6290812492371,0.2581032412965186,0.9168443496801706,0.4028103044496487,1.0,join_examples_dict_2,1666,0.4099639855942377,0.40936374549819926
abt,buy,D2,openhermes-ft-p2 ∩ openhermes-tf-p2,947.6290812492371,0.319693094629156,0.7995735607675906,0.45676004872107184,1.0,join_examples_dict_2,1173,0.23955669224211423,0.24381926683716965
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,1512.8737738132477,0.3003412969283277,0.5628997867803838,0.3916913946587537,0.6947026022304832,vector_based_examples_dict_1,879,0.27986348122866894,0.2832764505119454
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,1512.8737738132477,0.3522388059701492,0.2515991471215352,0.2935323383084577,0.6947026022304832,vector_based_examples_dict_1,335,0.14328358208955225,0.15522388059701492
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,2437.978948354721,0.2640449438202247,0.7014925373134329,0.3836734693877551,0.6317379182156133,vector_based_examples_dict_2,1246,0.3739967897271268,0.36597110754414125
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,2437.978948354721,0.36886993603411516,0.36886993603411516,0.36886993603411516,0.6317379182156133,vector_based_examples_dict_2,469,0.14925373134328357,0.14925373134328357
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,2695.8565640449524,0.2680965147453083,0.21321961620469082,0.2375296912114014,0.3442146840148699,join_examples_dict_1,373,0.225201072386059,0.19302949061662197
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,2695.8565640449524,0.3620689655172414,0.04477611940298507,0.07969639468690702,0.3442146840148699,join_examples_dict_1,58,0.1724137931034483,0.08620689655172414
abt,buy,D2,zephyr-ft-p2 U zephyr-tf-p2,3290.887269258499,0.27735124760076774,0.6162046908315565,0.3825281270681668,0.5424024163568772,join_examples_dict_2,1042,0.36084452975047987,0.3550863723608445
abt,buy,D2,zephyr-ft-p2 ∩ zephyr-tf-p2,3290.887269258499,0.32894736842105265,0.21321961620469082,0.258732212160414,0.5424024163568772,join_examples_dict_2,304,0.15789473684210525,0.16447368421052633
