dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,778.8926973342896,0.12416998671978752,0.5548961424332344,0.20293000542593598,0.9997487857980238,join_examples_dict_2
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,778.8926973342896,0.1151685393258427,0.2433234421364985,0.1563393708293613,0.9997487857980238,join_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p1 U openhermes-tf-p1,807.8560011386871,0.10735198438516591,0.9792284866468842,0.19349164467897978,0.9999162619326746,vector_based_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p1 ∩ openhermes-tf-p1,807.8560011386871,0.1357913669064748,0.8961424332344213,0.23584537290121046,0.9999162619326746,vector_based_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p1 U openhermes-tf-p1,802.3249955177308,0.12959934587080948,0.9406528189910979,0.22781171397772187,1.0,vector_based_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p1 ∩ openhermes-tf-p1,802.3249955177308,0.14461194863204913,0.7685459940652819,0.24342105263157895,1.0,vector_based_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p1 U openhermes-tf-p1,802.0859422683716,0.13714967203339296,0.6824925816023739,0.22840119165839126,1.0,join_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p1 ∩ openhermes-tf-p1,802.0859422683716,0.1493288590604027,0.5281899109792285,0.2328319162851537,1.0,join_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p1 U openhermes-tf-p1,802.9355194568634,0.13970588235294118,0.8456973293768546,0.23979806478754734,1.0,join_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p1 ∩ openhermes-tf-p1,802.9355194568634,0.14814814814814814,0.6172106824925816,0.2389431361286617,1.0,join_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,807.9743745326996,0.11092265943012211,0.9703264094955489,0.19908675799086759,0.9998325238653492,vector_based_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,807.9743745326996,0.13977439921530163,0.8456973293768546,0.2398989898989899,0.9998325238653492,vector_based_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,798.0676741600035,0.13209181463837158,0.9050445103857567,0.23053665910808768,1.0,vector_based_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,798.0676741600035,0.14639905548996457,0.7359050445103857,0.24421467257508617,1.0,vector_based_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.0277545452118,0.14294478527607363,0.6913946587537092,0.23690899847483476,1.0,join_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.0277545452118,0.1488042515500443,0.49851632047477745,0.2291950886766712,1.0,join_examples_dict_1
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.8240094184875,0.14329896907216494,0.8249258160237388,0.24418093983311376,1.0,join_examples_dict_2
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.8240094184875,0.15235250186706498,0.6053412462908012,0.24343675417661098,1.0,join_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p1 U zephyr-tf-p1,1481.715966463089,0.13534566699123662,0.4124629080118694,0.20381231671554254,0.7460224418020431,vector_based_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p1 ∩ zephyr-tf-p1,1481.715966463089,0.14857142857142858,0.1543026706231454,0.15138282387190685,0.7460224418020431,vector_based_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p1 U zephyr-tf-p1,3051.4360184669495,0.144960362400906,0.7596439169139466,0.24346172135045174,0.8804220398593201,vector_based_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p1 ∩ zephyr-tf-p1,3051.4360184669495,0.14857142857142858,0.3857566765578635,0.2145214521452145,0.8804220398593201,vector_based_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p1 U zephyr-tf-p1,2495.4621477127075,0.15081042988019733,0.6350148367952523,0.2437357630979499,0.9167643610785463,join_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p1 ∩ zephyr-tf-p1,2495.4621477127075,0.15764705882352942,0.39762611275964393,0.22577927548441448,0.9167643610785463,join_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p1 U zephyr-tf-p1,1352.78124833107,0.14583333333333334,0.6439169139465876,0.2378082191780822,0.8475129794004355,join_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p1 ∩ zephyr-tf-p1,1352.78124833107,0.14037626628075253,0.2878338278931751,0.188715953307393,0.8475129794004355,join_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1484.8302686214447,0.14417531718569782,0.37091988130563797,0.20764119601328904,0.6529894490035171,vector_based_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1484.8302686214447,0.12162162162162163,0.05341246290801187,0.07422680412371134,0.6529894490035171,vector_based_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1299.3382453918457,0.14761306532663315,0.6973293768545994,0.24364955935717988,0.8000334952269301,vector_based_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1299.3382453918457,0.15352112676056337,0.32344213649851633,0.2082139446036294,0.8000334952269301,vector_based_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1295.1968324184418,0.15035799522673032,0.5608308605341247,0.2371392722710163,0.8166136325573605,join_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1295.1968324184418,0.13981042654028436,0.17507418397626112,0.155467720685112,0.8166136325573605,join_examples_dict_1
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,4114.832861185074,0.15378289473684212,0.5548961424332344,0.24082421120412106,0.7522190587841233,join_examples_dict_2
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,4114.832861185074,0.12962962962962962,0.06231454005934718,0.0841683366733467,0.7522190587841233,join_examples_dict_2
